bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	mags_workflow_mode	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count
bin.0032	7918	5257	4	4	2	20	p__Firmicutes (UID239)	64.87	19.47	8.11	5660078	0	364	364	25006	25006	15549	15549	116851	116851	49.3	1.76	78.07	8748	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAYSL01;s__	N/A	N/A	GCA_012518315.1	97.93	0.56	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__;s__	taxonomic classification defined by topology and ANI	45.56	0.9730311622144406	Genome has more than 12.5% of markers with multiple hits	KC845949.1.1497 Bacteria;Firmicutes;Limnochordia;MBA03;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	Contaminated	6.5066004	3.4031339	0.050841533	0.067612015	301284	9161	3.04065267322526	N	Bacteria	 Firmicutes	0	0
bin.0033	1748	799	2	2	2	20	k__Bacteria (UID2328)	98.56	0	0	1755574	0	9	9	297646	297646	195063	195063	674165	674165	46.3	2.49	90.65	1648	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DTU067;s__DTU067 sp001512995	99.61	0.93	GCA_001512995.1	99.61	0.93	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DTU067;s__	taxonomic classification defined by topology and ANI	92.56	N/A	N/A	FN667374.1.1462 Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured compost bacterium	r9	2021-10-18	Nanopore-Illumina	HQ	43.749935	13.928351	0.34185496	0.27672255	1363122	1961	0.143860931009844	N	Bacteria	 Firmicutes	0	0
bin.0034	2787	1444	3	2	2	19	o__Clostridiales (UID1120)	74.4	0	0	2511159	0	25	25	122653	122653	100446	100446	517628	517628	46.5	1.62	82.71	2797	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1426;s__	N/A	N/A	GCA_002385825.1	81.81	0.58	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1426;s__	taxonomic classification defined by topology and ANI	66.79	0.9480019347922439	N/A	JQ085715.1.1480 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;uncultured;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	MQ	10.526974	6.057865	0.082256086	0.12035508	440460	3033	0.688598283612587	N	Bacteria	 Firmicutes	1	0
bin.0035	4613	2821	4	4	4	20	o__Clostridiales (UID1120)	73.94	4.55	0	3770544	0	40	40	156698	156698	94263	94263	303346	303346	43.9	1.46	84.64	4806	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__JAAYHZ01;f__JAAYHZ01;g__JAAYHZ01;s__JAAYHZ01 sp012744235	99.44	0.92	GCA_012744235.1	99.44	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	66.41	N/A	N/A	JF417906.1.1502 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;uncultured;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	MQ	10.948328	5.3037086	0.085548475	0.10537181	402616	2315	0.574989568223816	N	Bacteria	 Firmicutes	0	0
bin.0036	2029	1151	1	1	1	16	o__Thermoanaerobacterales (UID1420)	50.71	2.59	11.11	1702956	0	71	71	33119	33119	23985	23985	88755	88755	35.3	1.6	83.71	2094	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__DTU072;g__MWEH01;s__MWEH01 sp012799455	98.92	0.87	GCA_012799455.1	98.92	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__DTU072;g__MWEH01;s__	taxonomic classification defined by topology and ANI	56.62	N/A	N/A	GQ138565.1.1372 Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	MQ	7.6930914	1.6229925	0.06011258	0.03224492	5549	76	1.36961614705352	N	Bacteria	 Firmicutes	0	0
bin.0037	5029	3249	2	3	3	20	p__Firmicutes (UID239)	85.45	3.43	0	4091739	0	71	71	149549	149549	57630	57630	372843	372843	56.2	1.54	84.38	5200	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	N/A	N/A	GCA_001513395.1	76.58	0.03	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	taxonomic classification defined by topology and ANI	69.17	0.7867419924266738	N/A	HQ183804.1.1473 Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;uncultured Clostridia bacterium	r9	2021-10-18	Nanopore-Illumina	MQ	8.315993	4.2186146	0.064979844	0.08381364	203026	2219	1.09296346280772	N	Bacteria	 Firmicutes	0	0
bin.0038	2215	1082	2	2	2	21	k__Bacteria (UID209)	93.07	1.85	0	2011894	0	10	10	1791909	1791909	201189	201189	1791909	1791909	35.6	2.19	83.46	2182	d__Bacteria;p__Caldatribacteriota;c__JS1;o__SB-45;f__UBA6794;g__UBA6794;s__	N/A	N/A	GCA_012520575.1	76.86	0.18	d__Bacteria;p__Caldatribacteriota;c__JS1;o__SB-45;f__UBA6794;g__UBA6794;s__	taxonomic classification defined by topology and ANI	77.01	0.8754290393477494	N/A	HQ184008.1.1509 Bacteria;Caldatribacteriota;JS1;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	HQ	16.704021	6.610964	0.13052255	0.13134381	465696	10046	2.15720126434412	N	Bacteria	 Spirochaetes	0	0
bin.0039	4217	2379	1	1	1	20	c__Clostridia (UID1085)	80.2	2.38	0	3228645	0	64	64	88290	88290	50447	50447	188588	188588	44.7	2.26	77.27	4618	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__JAAYJK01;s__JAAYJK01 sp012520725	98.96	0.91	GCA_012520725.1	98.96	0.91	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__JAAYJK01;s__	taxonomic classification defined by topology and ANI	60.41	N/A	N/A	GQ138313.1.1348 Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae;Syntrophomonas;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	MQ	6.602517	3.2886024	0.051591013	0.06533655	96736	1025	1.05958484948726	N	Bacteria	 Firmicutes	1	0
bin.0040	3383	1693	4	4	4	21	c__Clostridia (UID1118)	96.37	2.82	20	2940551	0	22	22	176653	176653	133661	133661	611363	611363	34.5	1.08	85.36	3327	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__;s__	N/A	N/A	GCA_012522255.1	76.5	0.13	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__;s__	taxonomic classification defined by topology and ANI	87.04	0.8331564744763271	N/A	FJ535543.1.1610 Bacteria;Firmicutes;Clostridia;Gracilibacteraceae;Lutispora;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	HQ	19.272888	7.602039	0.15059526	0.15103407	962617	15144	1.5732113602814	N	Bacteria	 Firmicutes	0	0
bin.0041	1783	949	2	2	2	12	o__Clostridiales (UID1120)	28.66	0	0	1041267	0	45	45	34930	34930	23139	23139	99910	99910	33.6	1.99	71.8	1952	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Garciellaceae;g__DUPX01;s__DUPX01 sp012838085	98.65	0.8	GCA_012838085.1	98.65	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Garciellaceae;g__;s__	taxonomic classification defined by topology and ANI	20.73	N/A	N/A	HQ156010.1.1348 Bacteria;Firmicutes;Clostridia;Eubacteriales;Garciellaceae;Irregularibacter;uncultured prokaryote	r9	2021-10-18	Nanopore-Illumina	LQ	4.580302	1.5486	0.035789743	0.030766923	13861	315	2.2725633071207	N	Bacteria	 Firmicutes	1	0
bin.0042	2940	1760	3	3	3	20	k__Bacteria (UID2495)	89.82	2.25	100	2115007	0	3	3	2088097	2088097	705002	705002	2088097	2088097	32.3	2.53	81.63	2968	d__Bacteria;p__Spirochaetota;c__UBA6919;o__GWB1-36-13;f__GWB1-36-13;g__;s__	N/A	N/A	GCA_001829155.1	75.7	0.07	d__Bacteria;p__Spirochaetota;c__UBA6919;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	66.43	0.7652764052245846	N/A	FMJJ01000012.131284.134557 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus	r9	2021-10-18	Nanopore-Illumina	MQ	22.166897	5.332292	0.17320858	0.1059397	249219	754	0.302545151051886	N	Bacteria	 Proteobacteria	0	0
bin.0043	3376	1651	4	4	4	21	p__Firmicutes (UID1022)	97.31	19.48	0	3144215	0	8	8	859195	859195	393026	393026	1195731	1195731	49.4	1.66	81.38	3453	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__DTU098 sp002305915	99.21	0.96	GCA_002305915.1	99.21	0.96	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__	taxonomic classification defined by topology and ANI	72.21	N/A	Genome has more than 20.0% of markers with multiple hits	KC333938.1.1497 Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales;Pelotomaculum;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	Contaminated	13.040358	6.7528353	0.101895265	0.13416244	673710	4601	0.682934793902421	N	Bacteria	 Firmicutes	0	0
bin.0044	1224	596	2	2	1	19	k__Bacteria (UID209)	47.61	0	0	798134	0	32	32	45533	45533	24941	24941	81069	81069	39.1	2.26	75.55	1369	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__JAAYFL01;s__JAAYFL01 sp012728235	98.68	0.76	GCA_012728235.1	98.68	0.76	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__JAAYFL01;s__	taxonomic classification defined by topology and ANI	35.28	N/A	N/A	EU358737.1.1491 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	LQ	4.4400516	1.8560543	0.034693852	0.036875296	4397	132	3.00204685012508	N	Bacteria	 Synergistetes	0	0
bin.0045	1996	955	3	3	3	20	o__Clostridiales (UID1212)	91.78	0.67	0	2238040	0	6	6	1209868	1209868	373006	373006	1209868	1209868	52.5	1.75	87.22	1967	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__DTU078 sp002385415	99.78	0.96	GCA_002385415.1	99.78	0.96	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__	taxonomic classification defined by topology and ANI	91.15	N/A	N/A	EU878312.1.1514 Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	HQ	28.811972	14.486935	0.22513212	0.28782022	1866728	4580	0.245349081387326	N	Bacteria	 Firmicutes	0	0
bin.0046	2687	1468	2	2	2	20	p__Bacteroidetes (UID2605)	91.41	1.43	0	3088613	0	3	3	1614414	1614414	1029537	1029537	1614414	1614414	44.7	0.23	87.71	2644	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp012519515	98.97	0.85	GCA_012519515.1	98.97	0.85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	taxonomic classification defined by topology and ANI	89.4	N/A	N/A	AB603812.1.1396 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;uncultured Bacteroidetes bacterium	r9	2021-10-18	Nanopore-Illumina	HQ	72.782	38.64549	0.56870687	0.7677921	3040013	28416	0.93473284489244	N	Bacteria	 Bacteroidetes	0	0
bin.0047	2345	1393	0	0	0	16	p__Firmicutes (UID239)	45.08	0.16	0	1365463	0	46	46	44195	44195	29683	29683	172590	172590	43	1.05	74.5	2759	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp012689375	98.46	0.84	GCA_012689375.1	98.46	0.84	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	taxonomic classification defined by topology and ANI	26.58	N/A	N/A	NA	r9	2021-10-18	Nanopore-Illumina	LQ	4.7709055	2.159486	0.03727909	0.04290375	17905	218	1.21753700083775	N	Bacteria	 Firmicutes	0	0
bin.0048	2555	1295	3	3	3	20	k__Bacteria (UID209)	94.92	1.39	18.18	3077927	0	9	9	1687392	1687392	341991	341991	1687392	1687392	51.7	6.8	84.66	2551	d__Bacteria;p__Thermotogota;c__Thermotogae;o__MWEM01;f__MWEM01;g__MWEM01;s__MWEM01 sp002071085	99.52	0.97	GCA_002071085.1	99.52	0.97	d__Bacteria;p__Thermotogota;c__Thermotogae;o__MWEM01;f__MWEM01;g__MWEM01;s__	taxonomic classification defined by topology and ANI	88.8	N/A	N/A	FPLM01001840.10.1533 Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;SC103;metagenome	r9	2021-10-18	Nanopore-Illumina	HQ	38.7223	19.207983	0.30256987	0.381616	2926620	1105	0.0377568662826059	N	Bacteria	 Firmicutes	0	0
bin.0049	1187	634	2	1	1	20	p__Firmicutes (UID240)	80.29	0.24	100	922701	0	24	24	74782	74782	38445	38445	199433	199433	37.1	2.39	84.76	1253	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__;s__	N/A	N/A	GCA_002424095.1	75.37	0.05	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__;s__	taxonomic classification defined by topology and ANI	63.95	0.8317227036707695	N/A	HQ155278.1.1385 Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;uncultured prokaryote	r9	2021-10-18	Nanopore-Illumina	MQ	7.3804436	1.8660376	0.05766961	0.037073642	2026	5	0.246791707798618	N	Bacteria	 Firmicutes	0	0
bin.0050	3746	1947	1	1	1	21	c__Deltaproteobacteria (UID3216)	92.87	3.87	42.86	3732410	0	24	24	1051626	1051626	155517	155517	1192103	1192103	44.2	1.79	85.69	3865	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__Syntrophorhabdus sp002067585	98.98	0.93	GCA_002067585.1	98.98	0.93	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__	taxonomic classification defined by topology and ANI	88.54	N/A	N/A	FPLM01000245.1.1511 Bacteria;Desulfobacterota;Syntrophorhabdia;Syntrophorhabdales;Syntrophorhabdaceae;Syntrophorhabdus;metagenome	r9	2021-10-18	Nanopore-Illumina	HQ	33.33521	17.444683	0.260476	0.34658352	3127578	23044	0.736800169332308	N	Bacteria	 Proteobacteria	0	0
bin.0051	2358	1278	2	2	2	20	k__Bacteria (UID2328)	95.33	4.67	60	2304294	0	43	43	124184	124184	53588	53588	206117	206117	38.4	2.96	87	2333	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__UBA1427;s__UBA1427 sp012838545	99.75	0.98	GCA_012838545.1	99.75	0.98	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__UBA1427;s__	taxonomic classification defined by topology and ANI	83.98	N/A	N/A	CU921110.1.1357 Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	HQ	15.637147	4.2500486	0.12218616	0.08443815	155117	653	0.420972556199514	N	Bacteria	 Firmicutes	0	0
bin.0052	3476	1986	2	2	2	20	k__Bacteria (UID2569)	98.66	1.08	50	3544824	0	15	15	557554	557554	236321	236321	791451	791451	41.6	0.7	88.19	3493	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Mariniphaga;s__	N/A	N/A	GCF_900129025.1	76.75	0.14	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Mariniphaga;s__	taxonomic classification defined by topology and ANI	89.46	0.9617048090239643	N/A	HQ183937.1.1486 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;Mariniphaga;uncultured Bacteroidetes bacterium	r9	2021-10-18	Nanopore-Illumina	HQ	20.418901	8.350902	0.15955003	0.16591215	1301091	7201	0.553458597438611	N	Bacteria	 Bacteroidetes	0	0
bin.0053	3035	1532	1	1	1	20	p__Firmicutes (UID240)	81.58	0	0	1942198	0	29	29	104792	104792	66972	66972	350833	350833	35.7	2.26	78.74	3241	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__UBA3567;f__Ch38;g__DUOC01;s__DUOC01 sp012839065	99.36	0.92	GCA_012839065.1	99.36	0.92	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__UBA3567;f__Ch38;g__;s__	taxonomic classification defined by topology and ANI	52.59	N/A	Genome has more than 10.0% of markers with multiple hits	EU639010.1.1404 Bacteria;Firmicutes;Clostridia;Clostridiales;uncultured;uncultured Natronoanaerobium sp.	r9	2021-10-18	Nanopore-Illumina	MQ	7.719173	3.3010836	0.060316384	0.065584525	56569	488	0.862663296151603	N	Bacteria	 Firmicutes	0	0
bin.0054	3129	1762	2	2	2	20	p__Firmicutes (UID239)	78.95	0	0	2452276	0	16	16	302796	302796	153267	153267	543288	543288	58	5.03	83.2	3393	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__UBA3951 sp012841375	99.24	0.91	GCA_012841375.1	99.24	0.91	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__	taxonomic classification defined by topology and ANI	59.52	N/A	N/A	HQ183806.1.1494 Bacteria;Firmicutes;D8A-2;uncultured Thermoanaerobacteraceae bacterium	r9	2021-10-18	Nanopore-Illumina	MQ	13.228204	6.976938	0.10336307	0.13861483	493360	6440	1.30533484676504	N	Bacteria	 Firmicutes	0	0
bin.0055	2812	1289	3	3	3	21	p__Firmicutes (UID241)	94.7	2.82	20	2706601	0	39	39	287283	287283	69400	69400	761295	761295	57.6	6.45	88.65	2732	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__DTU010 sp002391385	99.85	0.98	GCA_002391385.1	99.85	0.98	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__	taxonomic classification defined by topology and ANI	90.57	N/A	N/A	CZCA01001080.28.1546 Bacteria;Firmicutes;Limnochordia;MBA03;anaerobic digester metagenome	r9	2021-10-18	Nanopore-Illumina	HQ	67.19786	38.606407	0.5250733	0.76701564	2559741	7970	0.311359625837145	N	Bacteria	 Firmicutes	0	0
bin.0056	2552	1235	2	2	2	20	k__Bacteria (UID2570)	94.79	1.09	0	2614896	0	13	13	427817	427817	201145	201145	517689	517689	37.1	1.75	88.58	2524	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__Fermentimonas caenicola	99.33	0.94	GCF_001282625.1	99.33	0.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__	taxonomic classification defined by topology and ANI	83.82	N/A	N/A	LN515532.1009280.1010802 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Fermentimonas;Fermentimonas caenicola	r9	2021-10-18	Nanopore-Illumina	HQ	11.694766	5.338378	0.09138102	0.10606062	271875	1836	0.675310344827586	N	Bacteria	 Bacteroidetes	0	0
bin.0057	1194	691	1	3	1	7	p__Firmicutes (UID241)	15.42	1.81	10	717344	0	65	65	13766	13766	11036	11036	70185	70185	49.5	1.64	73.54	1450	d__Bacteria;p__Firmicutes_B;c__Moorellia;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_B;c__Moorellia;o__;f__;g__;s__	taxonomic novelty determined using RED	12.39	0.5567509179041492	N/A	U81712.1.1452 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	LQ	3.4838877	1.0568956	0.027222538	0.02099795	2223	60	2.69905533063428	N	Bacteria	 Firmicutes	0	0
bin.0058	2168	1157	1	1	1	20	k__Bacteria (UID2495)	82.9	0	0	1811367	0	13	13	1240894	1240894	139335	139335	1240894	1240894	36.3	5.3	92.33	2113	d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__GCA-002774445;s__	N/A	N/A	GCA_002774445.1	76.3	0.14	d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__;s__	taxonomic classification defined by topology and ANI	66.81	0.8952270715236867	N/A	AF407201.1.1446 Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	MQ	532.99536	119.33764	4.16474	2.3709493	1801755	2616	0.145191771356261	N	Bacteria	 Spirochaetes	0	0
bin.0059	1039	755	1	1	1	19	k__Archaea (UID2)	78.97	0.93	0	913364	0	4	4	883575	883575	228341	228341	883575	883575	29.9	1.08	83.3	1025	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JAAZKV01;g__JAAZKV01;s__JAAZKV01 sp012799645	99.79	0.99	GCA_012799645.1	99.79	0.99	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JAAZKV01;g__JAAZKV01;s__	taxonomic classification defined by topology and ANI	67.6	N/A	N/A	FPLP01009330.1.1415 Archaea;Iainarchaeota;Iainarchaeia;Iainarchaeales;Candidatus Iainarchaeum;metagenome	r9	2021-10-18	Nanopore-Illumina	MQ	35.01371	5.88784	0.27359152	0.11697709	155043	146	0.0941674245209394	N	Archaea	 Euryarchaeota	0	0
bin.0060	4078	2029	2	4	4	20	p__Firmicutes (UID240)	89.87	9.51	84.21	2970439	0	53	53	107243	107243	56046	56046	306581	306581	37.7	1.47	81.09	4275	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__Tepidanaerobacter;s__Tepidanaerobacter sp001896545	96.12	0.79	GCA_001896545.1	96.12	0.79	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__Tepidanaerobacter;s__	taxonomic classification defined by topology and ANI	63.41	N/A	Genome has more than 15.0% of markers with multiple hits	HF563609.1217655.1219166 Bacteria;Firmicutes;Thermovenabulia;Thermovenabulales;Tepidanaerobacter;Tepidanaerobacter acetatoxydans Re1	r9	2021-10-18	Nanopore-Illumina	MQ	9.286236	3.7154117	0.07256115	0.07381621	169446	4628	2.73125361472091	N	Bacteria	 Firmicutes	0	0
bin.0061	762	375	2	1	0	19	k__Bacteria (UID203)	59.3	0	0	508064	0	4	4	169864	169864	127016	127016	195333	195333	31	0.21	83.23	753	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA6257;g__;s__	N/A	N/A	GCA_002440845.1	76.28	0.08	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA6257;g__;s__	taxonomic classification defined by topology and ANI	39.07	0.8350498914466044	N/A	FMJJ01000012.131284.134557 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus	r9	2021-10-18	Nanopore-Illumina	MQ	7.1851263	2.147303	0.056143425	0.042661704	1424	58	4.07303370786517	N	Bacteria	 Actinobacteria	0	0
bin.0062	941	578	0	0	0	3	p__Actinobacteria (UID1454)	19.89	0.29	0	789460	0	35	35	31199	31199	22556	22556	75147	75147	70.6	1.47	79.74	1090	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	N/A	N/A	GCA_012719015.1	96.45	0.57	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	taxonomic classification defined by topology and ANI	16.52	0.9999940419936155	N/A	NA	r9	2021-10-18	Nanopore-Illumina	LQ	3.8655794	0.95501715	0.030205017	0.018973874	1826	190	10.4052573932092	N	Bacteria	 Firmicutes	0	0
bin.0063	2427	1392	1	1	0	15	p__Firmicutes (UID241)	54.41	0.85	0	1654242	0	43	43	56996	56996	38470	38470	107968	107968	56.9	2.57	77.66	2849	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__;s__	taxonomic classification fully defined by topology	42.25	0.8455225986938741	N/A	JF417911.1.1228 Bacteria;Firmicutes;Dethiobacteria;Dethiobacterales;Dethiobacteraceae;uncultured;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	MQ	6.6780195	2.6017737	0.052180972	0.05169093	28000	1577	5.63214285714286	N	Bacteria	 Firmicutes	0	0
bin.0064	1903	1070	2	2	2	20	c__Clostridia (UID1118)	84.95	0.81	0	2282365	0	12	12	2092128	2092128	190197	190197	2092128	2092128	32.1	5.95	88.09	1835	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__DTU072;g__JAAZJD01;s__JAAZJD01 sp012800525	99.53	0.96	GCA_012800525.1	99.53	0.96	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__DTU072;g__JAAZJD01;s__	taxonomic classification defined by topology and ANI	86.82	N/A	N/A	GQ136544.1.1337 Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;uncultured bacterium	r9	2021-10-18	Nanopore-Illumina	MQ	126.37452	25.06168	0.98747027	0.49791476	2189347	3017	0.13780364647541	N	Bacteria	 Firmicutes	0	0
